iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
183417,Fis-113825,Lythrypnus rhizophora,DD,NA,am,147,French Polynesia,20,NA,6825
183418,Fis-113162,Arcos rhodospilus,LC,unknown,am,147,French Polynesia,20,NA,6825
183419,Fis-113426,Apogon retrosella,LC,unknown,am,147,French Polynesia,20,NA,6825
183420,Fis-113513,Malacoctenus ebisui,LC,unknown,am,147,French Polynesia,115,NA,6825
183426,Fis-25051,Zalieutes elater,LC,unknown,am,147,French Polynesia,20,NA,6825
183429,Fis-30433,Oligoplites refulgens,LC,unknown,am,147,French Polynesia,7,NA,6825
183430,Fis-132108,Neobythites stelliferoides,LC,unknown,am,147,French Polynesia,7,NA,6825
183434,Fis-28954,Anisotremus caesius,LC,unknown,am,147,French Polynesia,20,NA,6825
183436,Fis-28933,Gnathophis cinctus,LC,unknown,am,147,French Polynesia,2,NA,6825
183444,Fis-17284,Pareques viola,LC,unknown,am,147,French Polynesia,17,NA,6825
183446,Fis-113987,Tomicodon boehlkei,LC,stable,am,147,French Polynesia,52,NA,6825
183449,Fis-35788,Prionotus ruscarius,LC,unknown,am,147,French Polynesia,129,NA,6825
183450,Fis-28981,Enchelycore octaviana,LC,unknown,am,147,French Polynesia,26,NA,6825
183451,Fis-130311,Bollmannia marginalis,DD,NA,am,147,French Polynesia,6,NA,6825
183454,Fis-113852,Gobiosoma chiquita,LC,unknown,am,147,French Polynesia,15,NA,6825
183463,Fis-113736,Bollmannia gomezi,DD,NA,am,147,French Polynesia,2,NA,6825
183474,Fis-148829,Dactyloscopus minutus,LC,unknown,am,147,French Polynesia,13,NA,6825
183489,Fis-26928,Anisotremus interruptus,LC,unknown,am,147,French Polynesia,21,NA,6825
183491,Fis-10993,Scorpaena mystes,LC,unknown,am,147,French Polynesia,45,NA,6825
183497,Fis-142281,Dactylagnus parvus,LC,unknown,am,147,French Polynesia,14,NA,6825
183500,Fis-113601,Chaenopsis deltarrhis,DD,NA,am,147,French Polynesia,7,NA,6825
183504,Fis-113158,Arcos erythrops,LC,unknown,am,147,French Polynesia,13,NA,6825
183508,Fis-35747,Synodus evermanni,LC,unknown,am,147,French Polynesia,16,NA,6825
183509,Fis-139556,Chiloconger dentatus,LC,unknown,am,147,French Polynesia,37,NA,6825
183515,Fis-24921,Pseudupeneus grandisquamis,LC,unknown,am,147,French Polynesia,17,NA,6825
183517,Fis-113908,Elacatinus puncticulatus,LC,unknown,am,147,French Polynesia,7,NA,6825
183521,Fis-113462,Dactyloscopus pectoralis,LC,unknown,am,147,French Polynesia,20,NA,6825
183522,Fis-28890,Antennatus strigatus,LC,unknown,am,147,French Polynesia,26,NA,6825
183541,Fis-142283,Dactyloscopus lunaticus,LC,unknown,am,147,French Polynesia,41,NA,6825
183545,Fis-26931,Bathygobius andrei,LC,stable,am,147,French Polynesia,5,NA,6825
183547,Fis-35690,Syacium latifrons,LC,unknown,am,147,French Polynesia,20,NA,6825
183553,Fis-113384,Lonchopisthus sinuscalifornicus,LC,unknown,am,147,French Polynesia,34,NA,6825
183555,Fis-58234,Malacoctenus tetranemus,LC,unknown,am,147,French Polynesia,7,NA,6825
183573,Fis-169111,Elacatinus janssi,LC,unknown,am,147,French Polynesia,7,NA,6825
183575,Fis-28942,Cheilopogon dorsomacula,LC,unknown,am,147,French Polynesia,94,NA,6825
183593,Fis-26911,Porichthys margaritatus,LC,unknown,am,147,French Polynesia,41,NA,6825
183595,Fis-35622,Hyporhamphus gilli,LC,unknown,am,147,French Polynesia,116,NA,6825
183599,Fis-136332,Tomicodon petersii,LC,unknown,am,147,French Polynesia,20,NA,6825
183605,Fis-113645,Ekemblemaria myersi,LC,unknown,am,147,French Polynesia,24,NA,6825
183606,Fis-35603,Symphurus prolatinaris,LC,unknown,am,147,French Polynesia,7,NA,6825
183628,Fis-113671,Emblemaria piratica,LC,unknown,am,147,French Polynesia,89,NA,6825
183638,Fis-125627,Dactylagnus mundus,LC,unknown,am,147,French Polynesia,13,NA,6825
183643,Fis-35639,Muraena clepsydra,LC,unknown,am,147,French Polynesia,20,NA,6825
183645,Fis-29021,Cyclopsetta panamensis,LC,unknown,am,147,French Polynesia,7,NA,6825
183649,Fis-32739,Bathygobius ramosus,LC,stable,am,147,French Polynesia,20,NA,6825
183660,Fis-58200,Antennatus sanguineus,LC,unknown,am,147,French Polynesia,116,NA,6825
183668,Fis-132433,Gymneleotris seminudus,LC,unknown,am,147,French Polynesia,103,NA,6825
183672,Fis-130313,Bollmannia ocellata,DD,NA,am,147,French Polynesia,7,NA,6825
183678,Fis-24228,Ophichthus zophochir,LC,unknown,am,147,French Polynesia,7,NA,6825
183679,Fis-150017,Enneanectes carminalis,LC,unknown,am,147,French Polynesia,116,NA,6825
183680,Fis-169083,Genyatremus dovii,LC,unknown,am,147,French Polynesia,7,NA,6825
183683,Fis-35602,Symphurus oligomerus,LC,unknown,am,147,French Polynesia,22,NA,6825
183684,Fis-30732,Trachinotus paitensis,LC,unknown,am,147,French Polynesia,7,NA,6825
183688,Fis-30088,Hemicaranx zelotes,LC,unknown,am,147,French Polynesia,7,NA,6825
183691,Fis-32769,Xenichthys xanti,LC,unknown,am,147,French Polynesia,7,NA,6825
183692,Fis-24227,Ophichthus triserialis,LC,unknown,am,147,French Polynesia,20,NA,6825
183694,Fis-113504,Platygillellus bussingi,NT,unknown,am,147,French Polynesia,83,NA,6825
183699,Fis-113667,Emblemaria hypacanthus,LC,unknown,am,147,French Polynesia,14,NA,6825
183700,Fis-35769,Scorpaena russula,LC,unknown,am,147,French Polynesia,20,NA,6825
183707,Fis-127137,Echiodon exsilium,LC,unknown,am,147,French Polynesia,20,NA,6825
183719,Fis-30728,Trachinotus kennedyi,LC,unknown,am,147,French Polynesia,7,NA,6825
183730,Fis-113553,Starksia spinipenis,LC,unknown,am,147,French Polynesia,52,NA,6825
183737,Fis-166685,Fowlerichthys avalonis,LC,unknown,am,147,French Polynesia,15,NA,6825
183743,Fis-25018,Syngnathus auliscus,LC,unknown,am,147,French Polynesia,20,NA,6825
183752,Fis-126237,Fodiator rostratus,LC,unknown,am,147,French Polynesia,31,NA,6825
183767,Fis-30096,Hemiramphus saltator,LC,unknown,am,147,French Polynesia,256,NA,6825
183776,Fis-23550,Hirundichthys rondeletii,LC,unknown,am,147,French Polynesia,1094,NA,6825
183788,Fis-26969,Paraclinus mexicanus,LC,unknown,am,147,French Polynesia,24,NA,6825
183796,Fis-35593,Symphurus callopterus,LC,unknown,am,147,French Polynesia,7,NA,6825
183804,Fis-113548,Starksia fulva,LC,unknown,am,147,French Polynesia,6,NA,6825
183810,Fis-35592,Symphurus atramentatus,LC,unknown,am,147,French Polynesia,2,NA,6825
183816,Fis-130321,Bollmannia umbrosa,DD,NA,am,147,French Polynesia,102,NA,6825
183828,Fis-131316,Ophichthus mecopterus,LC,unknown,am,147,French Polynesia,36,NA,6825
183833,Fis-28956,Haemulopsis leuciscus,LC,unknown,am,147,French Polynesia,7,NA,6825
183835,Fis-35620,Eucinostomus entomelas,LC,stable,am,147,French Polynesia,39,NA,6825
183840,Fis-32757,Labrisomus xanti,LC,unknown,am,147,French Polynesia,17,NA,6825
183850,Fis-28984,Gymnothorax equatorialis,LC,unknown,am,147,French Polynesia,7,NA,6825
183859,Fis-62604,Gymnothorax porphyreus,LC,unknown,am,147,French Polynesia,3,NA,6825
183868,Fis-31244,Prognichthys sealei,LC,unknown,am,147,French Polynesia,1360,NA,6825
183897,Fis-35785,Prionotus albirostris,LC,unknown,am,147,French Polynesia,6,NA,6825
183916,Fis-113878,Gobulus hancocki,LC,unknown,am,147,French Polynesia,20,NA,6825
183921,Fis-32717,Muraena lentiginosa,LC,unknown,am,147,French Polynesia,20,NA,6825
183929,Fis-30318,Mugil hospes,LC,unknown,am,147,French Polynesia,17,NA,6825
183930,Fis-116143,Grammonus diagrammus,LC,unknown,am,147,French Polynesia,20,NA,6825
183933,Fis-29025,Hippoglossina tetrophthalma,LC,unknown,am,147,French Polynesia,7,NA,6825
183937,Fis-28708,Orthopristis cantharinus,DD,NA,am,147,French Polynesia,6,NA,6825
183940,Fis-32768,Scorpaena histrio,LC,unknown,am,147,French Polynesia,21,NA,6825
183956,Fis-28957,Haemulopsis nitidus,LC,unknown,am,147,French Polynesia,116,NA,6825
183972,Fis-23671,Oligoplites altus,LC,unknown,am,147,French Polynesia,7,NA,6825
183982,Fis-35552,Argentina aliceae,LC,unknown,am,147,French Polynesia,7,NA,6825
183989,Fis-35698,Menticirrhus paitensis,LC,unknown,am,147,French Polynesia,20,NA,6825
183993,Fis-24691,Hyporhamphus rosae,DD,NA,am,147,French Polynesia,20,NA,6825
183994,Fis-24946,Scorpaenodes xyris,LC,unknown,am,147,French Polynesia,26,NA,6825
184003,Fis-23867,Trachinotus stilbe,LC,unknown,am,147,French Polynesia,2,NA,6825
184006,Fis-30155,Kathetostoma averruncus,LC,unknown,am,147,French Polynesia,3,NA,6825
184009,Fis-113313,Axoclinus lucillae,LC,unknown,am,147,French Polynesia,17,NA,6825
184012,Fis-113495,Gillellus semicinctus,LC,unknown,am,147,French Polynesia,17,NA,6825
184013,Fis-113814,Parrella maxillaris,LC,unknown,am,147,French Polynesia,30,NA,6825
184023,Fis-35613,Conodon serrifer,LC,unknown,am,147,French Polynesia,11,NA,6825
184041,Fis-32758,Myrichthys tigrinus,LC,unknown,am,147,French Polynesia,24,NA,6825
184046,Fis-30335,Myrophis vafer,LC,unknown,am,147,French Polynesia,13,NA,6825
184055,Fis-31614,Doryrhamphus excisus ssp. excisus,LC,unknown,am,147,French Polynesia,112,NA,6825
184056,Fis-54081,Sardinops sagax ssp. sagax,LC,unknown,am,147,French Polynesia,8,NA,6825
184918,W-Msc-574836,Auriculastra subula,LC,unknown,am,147,French Polynesia,2,NA,6825
185928,Fis-123655,Apogon robbyi,LC,unknown,am,147,French Polynesia,94,NA,6825
185933,Fis-167323,Zapogon evermanni,LC,unknown,am,147,French Polynesia,13,NA,6825
186005,Fis-30060,Gobiesox strumosus,LC,unknown,am,147,French Polynesia,20,NA,6825
188101,Fis-27612,Ophiocara porocephala,LC,stable,am,147,French Polynesia,2,NA,6825
189314,SLB-92983,Cerithium coralium,LC,unknown,am,147,French Polynesia,2,NA,6825
189550,W-Msc-208934,Littoraria undulata,LC,unknown,am,147,French Polynesia,2,NA,6825
189818,Fis-48224,Lestidiops jayakari,LC,unknown,am,147,French Polynesia,1252,NA,6825
190067,Fis-29877,Cryptopsaras couesii,LC,unknown,am,147,French Polynesia,1328,NA,6825
190070,Fis-23749,Pseudocaranx dentex,LC,unknown,am,147,French Polynesia,135,NA,6825
190071,Fis-23432,Channomuraena vittata,LC,unknown,am,147,French Polynesia,13,NA,6825
190073,Fis-24539,Desmodema polystictum,LC,unknown,am,147,French Polynesia,1328,NA,6825
190080,Fis-24931,Remora osteochir,LC,stable,am,147,French Polynesia,1328,NA,6825
190089,Fis-33804,Diceratias pileatus,LC,unknown,am,147,French Polynesia,467,NA,6825
190101,Fis-30683,Sudis hyalina,DD,NA,am,147,French Polynesia,208,NA,6825
190107,Fis-24609,Eumecichthys fiski,LC,unknown,am,147,French Polynesia,467,NA,6825
190109,Fis-52159,Chiasmodon subniger,LC,unknown,am,147,French Polynesia,1457,NA,6825
190116,Fis-30255,Luvarus imperialis,LC,unknown,am,147,French Polynesia,1016,NA,6825
190117,Fis-23106,Decapterus macarellus,LC,unknown,am,147,French Polynesia,146,NA,6825
190118,Fis-29291,Argyropelecus affinis,LC,unknown,am,147,French Polynesia,1252,NA,6825
190130,Fis-34764,Argyripnus atlanticus,LC,unknown,am,147,French Polynesia,50,NA,6825
190133,Fis-23454,Cyclothone microdon,LC,stable,am,147,French Polynesia,1652,NA,6825
190137,Fis-27276,Diretmichthys parini,LC,unknown,am,147,French Polynesia,150,NA,6825
190145,Fis-33796,Sternoptyx pseudobscura,LC,unknown,am,147,French Polynesia,1369,NA,6825
190149,Fis-33790,Malacosteus niger,LC,unknown,am,147,French Polynesia,1652,NA,6825
190154,Fis-62428,Bassozetus compressus,LC,unknown,am,147,French Polynesia,208,NA,6825
190157,Fis-49079,Lophodolos acanthognathus,LC,unknown,am,147,French Polynesia,944,NA,6825
190163,Fis-30017,Exocoetus obtusirostris,LC,unknown,am,147,French Polynesia,118,NA,6825
190164,Fis-22187,Decapterus tabl,LC,stable,am,147,French Polynesia,123,NA,6825
190180,Fis-32361,Gigantura indica,LC,unknown,am,147,French Polynesia,1328,NA,6825
190183,Fis-24676,Histrio histrio,LC,stable,am,147,French Polynesia,108,NA,6825
190197,Fis-35155,Diaphus mollis,LC,stable,am,147,French Polynesia,202,NA,6825
190214,Fis-30349,Nemichthys scolopaceus,LC,unknown,am,147,French Polynesia,1369,NA,6825
190217,Fis-34615,Platytroctes apus,LC,unknown,am,147,French Polynesia,1747,NA,6825
190232,Fis-26373,Taaningichthys bathyphilus,LC,unknown,am,147,French Polynesia,1009,NA,6825
190237,Fis-50714,Squalogadus modificatus,LC,unknown,am,147,French Polynesia,4,NA,6825
190255,Fis-24518,Cookeolus japonicus,LC,unknown,am,147,French Polynesia,146,NA,6825
190260,Fis-33148,Cetostoma regani,DD,NA,am,147,French Polynesia,1038,NA,6825
190261,Fis-25178,Notolychnus valdiviae,LC,stable,am,147,French Polynesia,1681,NA,6825
190264,Fis-34410,Rouleina maderensis,LC,unknown,am,147,French Polynesia,144,NA,6825
190278,Fis-50449,Dolopichthys longicornis,LC,unknown,am,147,French Polynesia,466,NA,6825
190279,Fis-22935,Pomatomus saltatrix,VU,decreasing,am,147,French Polynesia,154,NA,6825
190285,Fis-23562,Ichthyococcus ovatus,LC,unknown,am,147,French Polynesia,973,NA,6825
190287,Fis-23582,Lepidocybium flavobrunneum,LC,unknown,am,147,French Polynesia,205,NA,6825
190292,Fis-23551,Hirundichthys speculiger,LC,unknown,am,147,French Polynesia,94,NA,6825
190298,Fis-34206,Photostylus pycnopterus,LC,unknown,am,147,French Polynesia,1681,NA,6825
190300,Fis-52356,Cyclothone alba,LC,stable,am,147,French Polynesia,1471,NA,6825
190302,Fis-31234,Photostomias guernei,LC,unknown,am,147,French Polynesia,290,NA,6825
190311,Fis-139575,Nannobrachium lineatum,LC,unknown,am,147,French Polynesia,130,NA,6825
190315,Fis-64212,Serrivomer beanii,LC,unknown,am,147,French Polynesia,839,NA,6825
190316,Fis-49922,Scopelarchus analis,LC,unknown,am,147,French Polynesia,1539,NA,6825
190317,Fis-28239,Bolinichthys photothorax,LC,stable,am,147,French Polynesia,1652,NA,6825
190321,Fis-33845,Diaphus garmani,LC,unknown,am,147,French Polynesia,1328,NA,6825
190324,Fis-29801,Chauliodus sloani,LC,unknown,am,147,French Polynesia,1724,NA,6825
190346,Fis-23893,Zu cristatus,LC,unknown,am,147,French Polynesia,1689,NA,6825
190353,Fis-34848,Aristostomias tittmanni,LC,unknown,am,147,French Polynesia,830,NA,6825
190356,Fis-26565,Aldrovandia affinis,LC,unknown,am,147,French Polynesia,261,NA,6825
190369,Fis-32344,Lampanyctus nobilis,LC,unknown,am,147,French Polynesia,1167,NA,6825
190378,Fis-30575,Regalecus glesne,LC,unknown,am,147,French Polynesia,1643,NA,6825
190384,Fis-32810,Cubiceps caeruleus,LC,unknown,am,147,French Polynesia,936,NA,6825
190385,Fis-23905,Antimora rostrata,LC,unknown,am,147,French Polynesia,604,NA,6825
190388,Fis-22954,Selar crumenophthalmus,LC,stable,am,147,French Polynesia,128,NA,6825
190390,Fis-28238,Bolinichthys indicus,LC,stable,am,147,French Polynesia,224,NA,6825
190391,Fis-23465,Cheilopogon furcatus,LC,unknown,am,147,French Polynesia,1604,NA,6825
190393,Fis-22182,Echeneis naucrates,LC,stable,am,147,French Polynesia,119,NA,6825
190403,Fis-26349,Polyacanthonotus challengeri,LC,unknown,am,147,French Polynesia,290,NA,6825
190404,Fis-32354,Diaphus anderseni,LC,unknown,am,147,French Polynesia,1548,NA,6825
190414,Fis-27269,Ditropichthys storeri,DD,NA,am,147,French Polynesia,990,NA,6825
190422,Fis-23639,Mola mola,VU,decreasing,am,147,French Polynesia,1747,NA,6825
190425,Fis-23605,Lobianchia gemellarii,LC,unknown,am,147,French Polynesia,1604,NA,6825
190432,Fis-30588,Ruvettus pretiosus,LC,stable,am,147,French Polynesia,171,NA,6825
190444,Fis-24478,Canthidermis maculata,LC,stable,am,147,French Polynesia,83,NA,6825
190452,Fis-23192,Naucrates ductor,LC,stable,am,147,French Polynesia,140,NA,6825
190461,Fis-24896,Phtheirichthys lineatus,LC,stable,am,147,French Polynesia,1521,NA,6825
190468,Fis-25511,Pterois volitans,LC,increasing,am,147,French Polynesia,124,NA,6825
190477,Fis-50074,Symbolophorus rufinus,LC,unknown,am,147,French Polynesia,290,NA,6825
190480,Fis-49936,Scopelarchus michaelsarsi,LC,unknown,am,147,French Polynesia,124,NA,6825
190485,Fis-139729,Melanolagus bericoides,LC,unknown,am,147,French Polynesia,1406,NA,6825
190488,Fis-26530,Bolinichthys supralateralis,LC,unknown,am,147,French Polynesia,67,NA,6825
192982,Fis-26452,Mahidolia mystacina,LC,unknown,am,147,French Polynesia,94,NA,6825
192996,Fis-127150,Bryaninops loki,LC,unknown,am,147,French Polynesia,3,NA,6825
192998,Fis-26427,Bryaninops erythrops,LC,unknown,am,147,French Polynesia,35,NA,6825
193002,Fis-26451,Ctenogobiops aurocingulus,LC,unknown,am,147,French Polynesia,90,NA,6825
193003,Fis-58808,Cryptocentrus caeruleomaculatus,LC,unknown,am,147,French Polynesia,2,NA,6825
193024,Fis-26440,Valenciennea helsdingenii,LC,unknown,am,147,French Polynesia,92,NA,6825
193025,Fis-32273,Eviota queenslandica,LC,stable,am,147,French Polynesia,104,NA,6825
193039,Fis-62771,Pleurosicya plicata,LC,unknown,am,147,French Polynesia,84,NA,6825
193041,Fis-58383,Trimmatom nanus,LC,unknown,am,147,French Polynesia,11,NA,6825
193059,Fis-156899,Trimma macrophthalmum,LC,unknown,am,147,French Polynesia,26,NA,6825
193066,Fis-149592,Trimma anaima,LC,unknown,am,147,French Polynesia,88,NA,6825
193067,Fis-58238,Priolepis nocturna,LC,unknown,am,147,French Polynesia,54,NA,6825
193068,Fis-26457,Valenciennea puellaris,LC,unknown,am,147,French Polynesia,117,NA,6825
193073,Fis-22967,Exyrias belissimus,LC,unknown,am,147,French Polynesia,94,NA,6825
193075,Fis-26453,Vanderhorstia ambanoro,LC,unknown,am,147,French Polynesia,11,NA,6825
193076,Fis-58143,Eviota zebrina,LC,stable,am,147,French Polynesia,111,NA,6825
193078,Fis-32276,Eviota sigillata,LC,unknown,am,147,French Polynesia,42,NA,6825
193082,Fis-26424,Amblygobius sphynx,LC,unknown,am,147,French Polynesia,2,NA,6825
193091,Fis-32257,Bryaninops ridens,LC,unknown,am,147,French Polynesia,97,NA,6825
193093,Fis-119716,Bryaninops yongei,LC,unknown,am,147,French Polynesia,104,NA,6825
193107,Fis-26465,Eviota infulata,LC,unknown,am,147,French Polynesia,112,NA,6825
193108,Fis-32260,Eviota afelei,LC,unknown,am,147,French Polynesia,118,NA,6825
193109,Fis-58258,Trimma emeryi,LC,stable,am,147,French Polynesia,118,NA,6825
193123,Fis-51818,Eviota zonura,LC,stable,am,147,French Polynesia,93,NA,6825
193130,Fis-34368,Eviota smaragdus,LC,stable,am,147,French Polynesia,104,NA,6825
193131,Fis-32264,Eviota fasciola,LC,unknown,am,147,French Polynesia,77,NA,6825
193139,Fis-32263,Eviota distigma,LC,unknown,am,147,French Polynesia,112,NA,6825
193143,Fis-126115,Oxyurichthys lonchotus,LC,unknown,am,147,French Polynesia,47,NA,6825
193145,Fis-149595,Trimma milta,LC,unknown,am,147,French Polynesia,92,NA,6825
193148,Fis-35340,Trimma tevegae,LC,unknown,am,147,French Polynesia,82,NA,6825
193151,Fis-63874,Trimma benjamini,LC,stable,am,147,French Polynesia,98,NA,6825
193156,Fis-62183,Priolepis kappa,LC,unknown,am,147,French Polynesia,57,NA,6825
193160,Fis-50723,Fusigobius duospilus,LC,unknown,am,147,French Polynesia,116,NA,6825
193162,Fis-57981,Priolepis semidoliata,LC,unknown,am,147,French Polynesia,119,NA,6825
193167,Fis-26432,Fusigobius neophytus,LC,stable,am,147,French Polynesia,65,NA,6825
193175,Fis-32274,Eviota saipanensis,LC,stable,am,147,French Polynesia,113,NA,6825
193196,Fis-151087,Trimma annosum,LC,stable,am,147,French Polynesia,3,NA,6825
193200,Fis-26813,Priolepis inhaca,LC,unknown,am,147,French Polynesia,43,NA,6825
193203,Fis-35274,Valenciennea parva,LC,unknown,am,147,French Polynesia,115,NA,6825
193204,Fis-35338,Trimma taylori,LC,stable,am,147,French Polynesia,2,NA,6825
193206,Fis-26431,Cryptocentrus strigilliceps,LC,unknown,am,147,French Polynesia,90,NA,6825
193209,Fis-35354,Vanderhorstia ornatissima,LC,unknown,am,147,French Polynesia,112,NA,6825
193213,Fis-25056,Istigobius ornatus,LC,unknown,am,147,French Polynesia,111,NA,6825
193221,Fis-26461,Cabillus tongarevae,LC,unknown,am,147,French Polynesia,111,NA,6825
193223,Fis-128368,Feia nympha,LC,unknown,am,147,French Polynesia,95,NA,6825
193226,Fis-32247,Discordipinna griessingeri,LC,unknown,am,147,French Polynesia,116,NA,6825
193227,Fis-150581,Asterropteryx spinosa,LC,unknown,am,147,French Polynesia,97,NA,6825
193228,Fis-154393,Eviota monostigma,LC,unknown,am,147,French Polynesia,81,NA,6825
193229,Fis-29769,Macrodontogobius wilburi,LC,unknown,am,147,French Polynesia,118,NA,6825
193230,Fis-151821,Fusigobius humeralis,LC,unknown,am,147,French Polynesia,97,NA,6825
193235,Fis-32267,Eviota latifasciata,LC,unknown,am,147,French Polynesia,13,NA,6825
193237,Fis-32268,Eviota melasma,LC,unknown,am,147,French Polynesia,115,NA,6825
193241,Fis-161179,Trimma nomurai,LC,unknown,am,147,French Polynesia,4,NA,6825
193244,Fis-32253,Ctenogobiops feroculus,LC,unknown,am,147,French Polynesia,98,NA,6825
193245,Fis-32269,Eviota nebulosa,LC,unknown,am,147,French Polynesia,114,NA,6825
193246,Fis-32462,Eviota sparsa,LC,stable,am,147,French Polynesia,112,NA,6825
193247,Fis-59819,Priolepis compita,LC,unknown,am,147,French Polynesia,116,NA,6825
193251,Fis-32281,Bryaninops tigris,LC,unknown,am,147,French Polynesia,97,NA,6825
193606,Fis-35868,Diodon eydouxii,LC,unknown,am,147,French Polynesia,4,NA,6825
193609,Fis-23186,Melichthys niger,LC,unknown,am,147,French Polynesia,122,NA,6825
193615,Fis-23758,Ranzania laevis,LC,unknown,am,147,French Polynesia,1570,NA,6825
193634,Fis-27715,Masturus lanceolatus,LC,unknown,am,147,French Polynesia,1604,NA,6825
193668,Fis-29912,Diodon hystrix,LC,unknown,am,147,French Polynesia,119,NA,6825
